n,time,memory,collisions
35751,4.13,36808,0
35801,4.20,36776,0
35851,4.09,36824,0
35901,4.13,36816,0
35951,4.31,36820,0
36001,4.27,36692,0
36051,4.28,36752,0
36101,4.16,36820,0
36151,4.27,36816,0
36201,4.25,36696,0
36251,4.26,36804,0
36301,4.31,36808,0
36351,4.25,36816,0
36401,4.38,36816,0
36451,4.30,36808,0
36501,4.29,36808,0
36551,4.59,36928,0
36601,4.41,36816,0
36651,4.49,36812,0
36701,4.55,36824,0
36751,4.54,36764,0
36801,4.50,36716,0
36851,4.38,36812,0
36901,4.33,36808,0
36951,4.42,36824,0
37001,4.52,36816,0
37051,4.80,36820,0
37101,4.81,36820,0
37151,4.76,36816,0
37201,4.69,36800,0
37251,4.62,36816,0
37301,4.86,36932,0
37351,4.69,36792,0
37401,4.65,36828,0
37451,4.84,36760,0
37501,4.74,36808,0
37551,4.68,36784,0
37601,4.75,36796,0
37651,4.87,36824,0
37701,4.83,36728,0
37751,4.78,36804,0
37801,4.61,36780,0
37851,4.64,36848,0
37901,4.62,36828,0
37951,4.91,36824,0
38001,4.62,36820,0
38051,4.67,36764,0
38101,4.83,36812,0
38151,4.72,36784,0
38201,4.64,36808,0
38251,4.76,36728,0
38301,4.79,36792,0
38351,4.80,36812,0
38401,4.94,36720,0
38451,4.74,36788,0
38501,4.79,36768,0
38551,4.70,36740,0
38601,4.75,36816,0
38651,4.82,36768,0
38701,5.05,36808,0
38751,4.85,36996,0
38801,4.90,36916,0
38851,4.89,37136,0
38901,4.97,37208,0
38951,4.81,37268,0
39001,4.96,37312,0
39051,5.06,37516,0
39101,5.04,37644,0
39151,4.98,37776,0
39201,5.01,37736,0
39251,5.12,37748,0
39301,4.95,38008,0
39351,4.98,37980,0
39401,4.94,38160,0
39451,5.15,38264,0
39501,4.96,38348,0
39551,5.11,38516,0
39601,5.18,38536,0
39651,5.05,38548,0
39701,5.00,38796,0
39751,5.02,38788,0
39801,5.38,38924,0
39851,5.11,39052,0
39901,5.06,39180,0
39951,5.26,39120,0
